hash	auto_verified	verified	checked	citation	title	author	year
('Evidence for lateral gene transfer between Archaea and Bacteria from genome sequence of Thermotoga maritima', 1999)	0	0	0	Fraser,C.M., Norris,S.J., Weinstock,G.M., White,O., Sutton,G.G., Dodson,R., Gwinn,M., Hickey,E.K., Clayton,R., Ketchum,K.A. et al. (1998) Science , 281, 375â€“388.	Evidence for lateral gene transfer between Archaea and Bacteria from genome sequence of Thermotoga maritima	Karen E. Nelson and Rebecca A. Clayton and Steven R. Gill and Michelle L. Gwinn and Robert J. Dodson and Daniel H. Haft and Erin K. Hickey and Jeremy D. Peterson and William C. Nelson and Karen A. Ketchum and Lisa McDonald and Teresa R. Utterback and Joel A. Malek and Katja D. Linher and Mina M. Garrett and Ashley M. Stewart and Matthew D. Cotton and Matthew S. Pratt and Cheryl A. Phillips and Delwood Richardson and John Heidelberg and Granger G. Sutton and Robert D. Fleischmann and Jonathan A. Eisen and Owen White and Steven L. Salzberg and Hamilton O. Smith and J. Craig Venter and Claire M. Fraser	1999
('Molecular fish on chips', 1997)	0	0	0	Goffeau,A., Aert,R., Agostini-Carbone,M.L., Ahmed,A., Aigle,M., Alberghina,L., Albermann,K., Albers,M., Aldea,M., Alexandraki,D. et al. (1997) Nature , 387 (suppl.), 1â€“105.	Molecular fish on chips	André Goffeau	1997
('Genomics of Mycobacterium bovis', 2001)	0	0	0	Cole,S.T., Brosch,R., Parkhill,J., Garnier,T., Churcher,C., Harris,D., Gordon,S.V., Eiglmeier,K., Gas,S., Barry,C.E. et al. (1998) Nature , 393, 537â€“544.	Genomics of Mycobacterium bovis	S.V. Gordon and K. Eiglmeier and T. Garnier and R. Brosch and J. Parkhill and B. Barrell and S.T. Cole and R.G. Hewinson	2001
('Smith, T. F. & Waterman, M. S. (1981). J. Mol. Biol. 147, 195-197.', 'CITATION ONLY')	0	0	0	Smith, T. F. & Waterman, M. S. (1981). J. Mol. Biol. 147, 195-197.	Identification of common molecular subsequences	T.F. Smith and M.S. Waterman	1981
('Sequence Analysis of the Genome of the Unicellular Cyanobacterium Synechocystis sp. Strain PCC6803. II. Sequence Determination of the Entire Genome and Assignment of Potential Protein-coding Regions', 1996)	0	0	0	Kaneko,T., Sato,S., Kotani,H., Tanaka,A., Asamizu,E., Nakamura,Y., Miyajima,N., Hirosawa,M., Sugiura,M., Sasamoto,S. et al. (1996) DNA Res. , 3, 109â€“136.	Sequence Analysis of the Genome of the Unicellular Cyanobacterium Synechocystis sp. Strain PCC6803. II. Sequence Determination of the Entire Genome and Assignment of Potential Protein-coding Regions	T. Kaneko and S. Sato and H. Kotani and A. Tanaka and E. Asamizu and Y. Nakamura and N. Miyajima and M. Hirosawa and M. Sugiura and S. Sasamoto and T. Kimura and T. Hosouchi and A. Matsuno and A. Muraki and N. Nakazaki and K. Naruo and S. Okumura and S. Shimpo and C. Takeuchi and T. Wada and A. Watanabe and M. Yamada and M. Yasuda and S. Tabata	1996
('The complete genome of the hyperthermophilic bacterium Aquifex aeolicus', 1998)	0	0	0	Deckert,G., Warren,P.V., Gaasterland,T., Young,W.G., Lenox,A.L., Graham,D.E., Overbeek,R., Snead,M.A., Keller,M., Aujay,M. et al. (1998) Nature , 392, 353â€“358.	The complete genome of the hyperthermophilic bacterium Aquifex aeolicus	Gerard Deckert and Patrick V. Warren and Terry Gaasterland and William G. Young and Anna L. Lenox and David E. Graham and Ross Overbeek and Marjory A. Snead and Martin Keller and Monette Aujay and Robert Huber and Robert A. Feldman and Jay M. Short and Gary J. Olsen and Ronald V. Swanson	1998
('Complete Sequence and Gene Organization of the Genome of a Hyper-thermophilic Archaebacterium, Pyrococcus horikoshii OT3', 1998)	0	0	0	Kawarabayasi,Y., Sawada,M., Horikawa,H., Haikawa,Y., Hino,Y., Yamamoto,S., Sekine,M., Baba,S., Kosugi,H., Hosoyama,A. et al. (1998) DNA Res. , 5, 55â€“76.	Complete Sequence and Gene Organization of the Genome of a Hyper-thermophilic Archaebacterium, Pyrococcus horikoshii OT3	Y. Kawarabayasi	1998
('Software: Software', 1997)	0	0	0	Kunst,F., Ogasawara,N., Moszer,I., Albertin,A.M., Alloni,G., Azevedo,V., Bertero,M.G., Bessieres,P., Bolotin,A., Borchert,S. et al. (1997) Nature , 390, 249â€“256.	Software: Software	None	1997
('Extraction of correlated gene clusters from multiple genomic data by generalized kernel canonical correlation analysis', 2003)	0	0	1	Akihiro Nakaya, Susumu Goto, Minoru Kanehisa, Extraction of Correlated Gene Clusters by Multiple Graph Comparison	Extraction of correlated gene clusters from multiple genomic data by generalized kernel canonical correlation analysis	Y. Yamanishi and J.-P. Vert and A. Nakaya and M. Kanehisa	2003
('Exploring the Metabolic and Genetic Control of Gene Expression on a Genomic Scale', 1997)	0	1	1	DeRisi, J. L., Iyer, V. R., and Brown, P. O., Exploring the metabolic and genetic control of gene expression on a genome scale, Science, 278 (5338): 680-686, 1997.	Exploring the Metabolic and Genetic Control of Gene Expression on a Genomic Scale	J. L. DeRisi	1997
('Murzin, A. G., Brenner, S. E., Hubbard, T. & Chothia, C. J. (1995). Mol. Biol. 247 536-540.', 'CITATION ONLY')	0	0	0	Murzin, A. G., Brenner, S. E., Hubbard, T. & Chothia, C. J. (1995). Mol. Biol. 247 536-540.	SCOP: A structural classification of proteins database for the investigation of sequences and structures	Alexey G. Murzin and Steven E. Brenner and Tim Hubbard and Cyrus Chothia	1995
('KIDS – Keyed Intrusion Detection System', 2010)	0	0	1	H. Flake. Structural comparison of executable objects. In Proceedings of the IEEE Conference on Detection of Intrusions, Malware and Vulnerability Assessment (DIMVA), pages 161--173, 2004.	KIDS – Keyed Intrusion Detection System	Sasa Mrdovic and Branislava Drazenovic	2010
('Statistical signatures for fast filtering of instruction-substituting metamorphic malware', 2007)	0	0	1	A. Walenstein, M. Venable, M. Hayes, C. Thompson, and A. Lakhotia. Exploiting similarity between variants to defeat malware. In Proceedings of BlackHat DC 2007, 2007.	Statistical signatures for fast filtering of instruction-substituting metamorphic malware	Mohamed R. Chouchane and Andrew Walenstein and Arun Lakhotia	2007
('Proceedings of the 2008 9<sup>th</sup> IEEE/ACM international conference on grid computing', 2008)	0	0	1	I. Briones and A. Gomez. Graphs, entropy and grid computing: Automatic comparison of malware. In Proceedings of the 2008 Virus Bulletin Conference, 2008.	Proceedings of the 2008 9<sup>th</sup> IEEE/ACM international conference on grid computing	None	2008
('Learning to Detect Malicious Executables', 'None')	0	0	1	J. Zico Kolter , Marcus A. Maloof, Learning to Detect and Classify Malicious Executables in the Wild, The Journal of Machine Learning Research, 7, p.2721-2744, 12/1/2006	Learning to Detect Malicious Executables	Jeremy Z. Kolter and Marcus A. Maloof	None
("16e Symposium international sur la théorie et la pratique dans l'économie des transports", 2005)	0	0	1	T. Dullien and R. Rolles. Graph-based comparison of executable objects. In Symposium sur la SÃ©curitÃ© des Technologies de l'Information et des Communications (SSTIC), 2005.	16e Symposium international sur la théorie et la pratique dans l'économie des transports	None	2005
('Bayesian Data analysis for ERDA measurements', 2004)	0	0	1	E. Carrera and G. ErdÃ©lyi. Digital genome mapping-advanced binary malware analysis. In Virus Bulletin Conference, 2004.	Bayesian Data analysis for ERDA measurements	E. Edelmann	2004
('M.R. Garey, D.S. Johnson, Computers and Intractability: A Guide to the Theory of NP-Completeness, Series of Books in the Mathematical Sciences, W. H. Freeman, 1979.', 'CITATION ONLY')	0	0	1	M.R. Garey, D.S. Johnson, Computers and Intractability: A Guide to the Theory of NP-Completeness, Series of Books in the Mathematical Sciences, W. H. Freeman, 1979.	Computers and Intractability: A Guide to the Theory of NP-Completeness (Michael R. Garey and David S. Johnson)	Juris Hartmanis	1982
('Monitoring anytime algorithms', 1996)	0	0	1	S. Zilberstein. Using anytime algorithms in intelligent systems. AI magazine, 17(3): 73, 1996.	Monitoring anytime algorithms	Eric A. Hansen and Shlomo Zilberstein	1996
('Symantec offers safer Internet', 2000)	0	0	0	M. Fossi, D. Turner, E. Johnson, T. Mack, T. Adams, J. Blackbird, S. Entwise, B. Graveland, D. McKinney, J. Mulcahy, and C. Wueest. Symantec Global Internet Security Threat Report: Trends for 2009, Volume XV, 2010.	Symantec offers safer Internet	Lucy Bunker	2000
('Fastener Part Standard - Cap Screws, Hex, Heavy Hex and Heavy Hex Structural Bolts, and Hex Nuts (Inch Dimensioned)', 'None')	0	0	1	Hex-rays. The IDA Pro disassembler and debugger. http://www.hex-rays.com/idapro/.	Fastener Part Standard - Cap Screws, Hex, Heavy Hex and Heavy Hex Structural Bolts, and Hex Nuts (Inch Dimensioned)	None	None
('Semi-Supervised Semantic Role Labeling via Structural Alignment', 2012)	0	0	1	Hagen FÃ¼rstenau, Mirella Lapata, Graph alignment for semi-supervised semantic role labeling	Semi-Supervised Semantic Role Labeling via Structural Alignment	Hagen Fürstenau and Mirella Lapata	2012
('COLORECTAL CANCER IN MARRAKECH TENSIFT ELHAOUZ, EPIDEMIOLOGICAL AND ANATOMOPATHOLOGICAL ASPECTS, ABOUT 2584 CASES IN 19 YEARS.', 2017)	0	0	1	Ã˜istein E. Andersen, Julien Nioche, Ted Briscoe, and John Carroll. 2008. The BNC Parsed with RASP4UIMA. In Proceedings of the 6th International Language Resources and Evaluation Conference, pages 865--869, Marrakech, Morocco.	COLORECTAL CANCER IN MARRAKECH TENSIFT ELHAOUZ, EPIDEMIOLOGICAL AND ANATOMOPATHOLOGICAL ASPECTS, ABOUT 2584 CASES IN 19 YEARS.	None	2017
('WordNet and FrameNet as complementary resources for annotation', 2009)	0	0	1	Aljoscha Burchardt, Katrin Erk, and Anette Frank. 2005. A WordNet Detour to FrameNet. In Proceedings of the GLDV200 Workshop GermaNet II, Bonn, Germany.	WordNet and FrameNet as complementary resources for annotation	Collin F. Baker and Christiane Fellbaum	2009
('A Choquet integral regression model with a new fuzzy measure based on multiple mutual-information', 2008)	0	0	1	Rong-En Fan , Kai-Wei Chang , Cho-Jui Hsieh , Xiang-Rui Wang , Chih-Jen Lin, LIBLINEAR: A Library for Large Linear Classification, The Journal of Machine Learning Research, 9, p.1871-1874, 6/1/2008	A Choquet integral regression model with a new fuzzy measure based on multiple mutual-information	None	2008
('Fellbaum, C. 1998. WordNet: an electronic lexical database. MIT Press.', 'CITATION ONLY')	0	0	1	Fellbaum, C. 1998. WordNet: an electronic lexical database. MIT Press.	WordNet: An electronic lexical database. Christiane Fellbaum (Ed.). Cambridge, MA: MIT Press, 1998. Pp. 423.	Peter Oram	2001
('Diagnosis and Management of Spontaneous Pneumothorax in the Emergency Department: A Review of the Most Current Clinical Evidence for Diagnosis and Treatment', 2016)	0	0	1	L. Page, S. Brin, R. Motwani, and T. Winograd, â€œThe pageRank citation ranking: Bringing order to the Web,â€\x9d Stanford InfoLab, Stanford, CA, USA, Rep., 1999.	Diagnosis and Management of Spontaneous Pneumothorax in the Emergency Department: A Review of the Most Current Clinical Evidence for Diagnosis and Treatment	None	2016
('LTAG-spinal and the Treebank', 2007)	0	0	1	Hagen FÃ¼rstenau. 2008. Enriching frame semantic resources with dependency graphs. In Proceedings of the 6th Language Resources and Evaluation Conference, pages 1478--1484, Marrakech, Morocco.	LTAG-spinal and the Treebank	Libin Shen and Lucas Champollion and Aravind K. Joshi	2007
('LTH', 2007)	0	0	1	Richard Johansson and Pierre Nugues. 2007. Using WordNet to extend FrameNet coverage. In Richard Johansson and Pierre Nugues, editors, FRAME 2007: Building Frame Semantics Resources for Scandinavian and Baltic Languages, pages 27--30, Tartu, Estonia.	LTH	Richard Johansson and Pierre Nugues	2007
('Noun Phrase Accessibility Revisited', 1979)	0	0	1	E. Keenan and B. Comrie. 1977. Noun phrase accessibility and universal grammar. Linguistic Inquiry, 8:62--100.	Noun Phrase Accessibility Revisited	Bernard Comrie and Edward L. Keenan	1979
('An Automatic Method of Solving Discrete Programming Problems', 1960)	0	1	1	A. H. Land and A. G. Doig. 1960. An automatic method for solving discrete programming problems. Econometrica, 28:497--520.	An Automatic Method of Solving Discrete Programming Problems	A. H. Land and A. G. Doig	1960
('George N. AGRIOS: Plant Pathology. Academic Press, New York, 1969: 629 p. $ 14.00', 1970)	0	0	1	(Academic Press, New York, 1969).	George N. AGRIOS: Plant Pathology. Academic Press, New York, 1969: 629 p. $ 14.00	J.M. Webster	1970
('A novel genetic system to detect protein–protein interactions', 1989)	0	1	1	Stanley Fields and Ok-kyu Song. "A novel genetic system to detect protein protein interactions". In: Nature 340 (1989), pp. 245â€“246.	A novel genetic system to detect protein–protein interactions	Stanley Fields and Ok-kyu Song	1989
('Faculty of 1000 evaluation for Towards a proteome-scale map of the human protein-protein interaction network.', 2006)	0	0	1	Rual J, et al. Towards a proteome-scale map of the human proteinâ€“protein interaction network. Nature. 2005;437:1173â€“1178.	Faculty of 1000 evaluation for Towards a proteome-scale map of the human protein-protein interaction network.	Charles Auffray	2006
('G.N. Ramachandran (1922–2001)', 2001)	0	0	1	2120â€“2126 (2001).	G.N. Ramachandran (1922–2001)	Raghupathy Sarma	2001
('Correction for Sterky et al., Carbonic anhydrase-related protein CA10 is an evolutionarily conserved pan-neurexin ligand', 2017)	0	0	1	Sharan R, et al. Conserved patterns of protein interaction in multiple species, Proc. Natl Acad. Sci. USA , 2005, vol. 102 (pg. 1974-1979	Correction for Sterky et al., Carbonic anhydrase-related protein CA10 is an evolutionarily conserved pan-neurexin ligand	None	2017
('Kramer, A.; Horn, H. W.; Rice, J. E. Fast 3D Molecular Superposition and Similarity Search in Databases of Flexible Molecules. J. Comput.- Aided Mol. Des. 2003, 17 (1), 13-38.', 'CITATION ONLY')	0	1	1	Kramer, A.; Horn, H. W.; Rice, J. E. Fast 3D Molecular Superposition and Similarity Search in Databases of Flexible Molecules. J. Comput.- Aided Mol. Des. 2003, 17 (1), 13-38.	None	Andreas Krämer and Hans W. Horn and Julia E. Rice	2003
('Needleman, S.B. & Wunsch, C.D. A general method applicable to the search of similaritiesin the amino acid sequence of two proteins. J. Mol. Biol. 48, 443â€“453 (1970).', 'CITATION ONLY')	0	1	1	Needleman, S.B. & Wunsch, C.D. A general method applicable to the search of similaritiesin the amino acid sequence of two proteins. J. Mol. Biol. 48, 443â€“453 (1970).	A general method applicable to the search for similarities in the amino acid sequence of two proteins	Saul B. Needleman and Christian D. Wunsch	1970
("Proceeding of the 16th International Academic MindTrek Conference on - MindTrek '12", 2012)	0	0	1	Giugno, R. & Shasha, D. in Proceeding of the 16th International Conference on PatternRecognition (ICPR) 112â€“115 (2002).	Proceeding of the 16th International Academic MindTrek Conference on - MindTrek '12	None	2012
('U. Stelzl, U. Worm, M. Lalowski, C. Haenig, F. Brembeck, H. Goehler, M. Stroedicke, M. Zenkner, A. Schoenherr, S. Koeppen, J. Timm, S. Mintzlaff, C. Abraham, N. Bock, S. Kietzmann, A. Goedde, E. Toksz, A. Droege, S. Krobitsch, B. Korn, W. Birchmeier, H. Lehrach, E. Wanker, A human protein– protein interaction network: a resource for annotating the proteome, Cell 122 (6) (2005) 957–968.', 'CITATION ONLY')	0	1	1	U. Stelzl, U. Worm, M. Lalowski, C. Haenig, F. Brembeck, H. Goehler, M. Stroedicke, M. Zenkner, A. Schoenherr, S. Koeppen, J. Timm, S. Mintzlaff, C. Abraham, N. Bock, S. Kietzmann, A. Goedde, E. Toksz, A. Droege, S. Krobitsch, B. Korn, W. Birchmeier, H. Lehrach, E. Wanker, A human protein– protein interaction network: a resource for annotating the proteome, Cell 122 (6) (2005) 957–968.	A Human Protein-Protein Interaction Network: A Resource for Annotating the Proteome	Ulrich Stelzl and Uwe Worm and Maciej Lalowski and Christian Haenig and Felix H. Brembeck and Heike Goehler and Martin Stroedicke and Martina Zenkner and Anke Schoenherr and Susanne Koeppen and Jan Timm and Sascha Mintzlaff and Claudia Abraham and Nicole Bock and Silvia Kietzmann and Astrid Goedde and Engin Toksöz and Anja Droege and Sylvia Krobitsch and Bernhard Korn and Walter Birchmeier and Hans Lehrach and Erich E. Wanker	2005
('correction: Initial sequencing and analysis of the human genome', 2001)	0	0	1	Lander, E.S. et al. Initial sequencing and analysis of the human genome. Nature 409, 860â€“921 (2001).	correction: Initial sequencing and analysis of the human genome	None	2001
('Faculty of 1000 evaluation for Systematic identification of protein complexes in Saccharomyces cerevisiae by mass spectrometry.', 2002)	0	0	1	Ho, Y., Gruhler, A. Heilbut, A. et al. 2002. Systematic identification of protein complexes in Saccharomyces cerevisiae by mass spectrometry. Nature 415, 2â€“5.	Faculty of 1000 evaluation for Systematic identification of protein complexes in Saccharomyces cerevisiae by mass spectrometry.	Mark Nelson	2002
('None', 2004)	0	1	1	Brun C,  Herrmann C,  Guenoche A. Clustering proteins from interaction networks for the prediction of cellular functions, BMC Bioinformatics , 2004, vol. 5 pg. 95	None	Christine Brun and Carl Herrmann and Alain Guénoche	2004
('Faculty of 1000 evaluation for Motifs, themes and thematic maps of an integrated Saccharomyces cerevisiae interaction network.', 2005)	0	0	1	Zhang LV,  King OD,  Wong SL, et al. Motifs, themes and thematic maps of an integrated Saccharomyces cerevisiae interaction network, J Biol , 2005, vol. 4 pg. 6	Faculty of 1000 evaluation for Motifs, themes and thematic maps of an integrated Saccharomyces cerevisiae interaction network.	Jeff Woessner	2005
